id+1,X,Y,Z,tonne,au_ppm,cu_pct,block_val,slope
32354,1095.0,1425.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32355,1095.0,1425.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32356,1095.0,1425.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32357,1095.0,1425.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32358,1095.0,1425.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32359,1095.0,1425.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32360,1095.0,1425.0,405.0,49952.461,0.0,0.0,-244767.0589,40.0
32361,1095.0,1455.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32362,1095.0,1455.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32363,1095.0,1455.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32364,1095.0,1455.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32365,1095.0,1455.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32366,1095.0,1455.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32367,1095.0,1455.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32368,1095.0,1455.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32369,1095.0,1455.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32370,1095.0,1455.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32371,1095.0,1455.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32372,1095.0,1455.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32373,1095.0,1455.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32374,1095.0,1455.0,405.0,45287.369,0.0,0.0,-221908.1081,40.0
32375,1095.0,1485.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32376,1095.0,1485.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32377,1095.0,1485.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32378,1095.0,1485.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32379,1095.0,1485.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32380,1095.0,1485.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32381,1095.0,1485.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32382,1095.0,1485.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32383,1095.0,1485.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32384,1095.0,1485.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32385,1095.0,1485.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32386,1095.0,1485.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32387,1095.0,1485.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32388,1095.0,1485.0,405.0,41216.656,0.0,0.0,-201961.61440000002,40.0
32389,1095.0,1515.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32390,1095.0,1515.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32391,1095.0,1515.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32392,1095.0,1515.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32393,1095.0,1515.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32394,1095.0,1515.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32395,1095.0,1515.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32396,1095.0,1515.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32397,1095.0,1515.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32398,1095.0,1515.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32399,1095.0,1515.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32400,1095.0,1515.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32401,1095.0,1515.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32402,1095.0,1515.0,405.0,38927.364,0.0,0.0,-190744.0836,40.0
32403,1095.0,1545.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32404,1095.0,1545.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32405,1095.0,1545.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32406,1095.0,1545.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32407,1095.0,1545.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32408,1095.0,1545.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32409,1095.0,1545.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32410,1095.0,1545.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32411,1095.0,1545.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32412,1095.0,1545.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32413,1095.0,1545.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32414,1095.0,1545.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32415,1095.0,1545.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32416,1095.0,1545.0,405.0,38786.636,0.0,0.0,-190054.5164,40.0
32417,1095.0,1575.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32418,1095.0,1575.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32419,1095.0,1575.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32420,1095.0,1575.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32421,1095.0,1575.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32422,1095.0,1575.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32423,1095.0,1575.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32424,1095.0,1575.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32425,1095.0,1575.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32426,1095.0,1575.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32427,1095.0,1575.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32428,1095.0,1575.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32429,1095.0,1575.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32430,1095.0,1575.0,405.0,35766.521,0.0,0.0,-175255.9529,40.0
32431,1095.0,1605.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32432,1095.0,1605.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32433,1095.0,1605.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32434,1095.0,1605.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32435,1095.0,1605.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32436,1095.0,1605.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32437,1095.0,1605.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32438,1095.0,1605.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32439,1095.0,1605.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32440,1095.0,1605.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32441,1095.0,1605.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32442,1095.0,1605.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32443,1095.0,1605.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32444,1095.0,1605.0,405.0,33219.055,0.0,0.0,-162773.3695,40.0
32445,1095.0,1635.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32446,1095.0,1635.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32447,1095.0,1635.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32448,1095.0,1635.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32449,1095.0,1635.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32450,1095.0,1635.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32451,1095.0,1635.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32452,1095.0,1635.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32453,1095.0,1635.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32454,1095.0,1635.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32455,1095.0,1635.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32456,1095.0,1635.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32457,1095.0,1635.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32458,1095.0,1635.0,405.0,29924.067,0.0,0.0,-146627.9283,40.0
32459,1095.0,1665.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32460,1095.0,1665.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32461,1095.0,1665.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32462,1095.0,1665.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32463,1095.0,1665.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32464,1095.0,1665.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32465,1095.0,1665.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32466,1095.0,1665.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32467,1095.0,1665.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32468,1095.0,1665.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32469,1095.0,1665.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32470,1095.0,1665.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32471,1095.0,1665.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32472,1095.0,1665.0,405.0,29483.536,0.0,0.0,-144469.3264,40.0
32473,1095.0,1695.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32474,1095.0,1695.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32475,1095.0,1695.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32476,1095.0,1695.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32477,1095.0,1695.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32478,1095.0,1695.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32479,1095.0,1695.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32480,1095.0,1695.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32481,1095.0,1695.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32482,1095.0,1695.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32483,1095.0,1695.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32484,1095.0,1695.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32485,1095.0,1695.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32486,1095.0,1695.0,405.0,33705.99,0.0,0.0,-165159.351,40.0
32487,1095.0,1725.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32488,1095.0,1725.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32489,1095.0,1725.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32490,1095.0,1725.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32491,1095.0,1725.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32492,1095.0,1725.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32493,1095.0,1725.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32494,1095.0,1725.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32495,1095.0,1725.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32496,1095.0,1725.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32497,1095.0,1725.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32498,1095.0,1725.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32499,1095.0,1725.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32500,1095.0,1725.0,405.0,37659.1,0.0,0.0,-184529.59,40.0
32501,1095.0,1755.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32502,1095.0,1755.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32503,1095.0,1755.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32504,1095.0,1755.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32505,1095.0,1755.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32506,1095.0,1755.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32507,1095.0,1755.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32508,1095.0,1755.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32509,1095.0,1755.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32510,1095.0,1755.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32511,1095.0,1755.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32512,1095.0,1755.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32513,1095.0,1755.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32514,1095.0,1755.0,405.0,36377.689,0.0,0.0,-178250.67609999998,40.0
32515,1095.0,1785.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
32516,1095.0,1785.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
32517,1095.0,1785.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
32518,1095.0,1785.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
32519,1095.0,1785.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
32520,1095.0,1785.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
32521,1095.0,1785.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
32522,1095.0,1785.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
32523,1095.0,1785.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
32524,1095.0,1785.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
32525,1095.0,1785.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
32526,1095.0,1785.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
32527,1095.0,1785.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
32528,1095.0,1785.0,405.0,30118.744,0.0,0.0,-147581.8456,40.0
32529,1125.0,15.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32530,1125.0,15.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32531,1125.0,15.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32532,1125.0,15.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32533,1125.0,15.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32534,1125.0,15.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32535,1125.0,15.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32536,1125.0,15.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32537,1125.0,15.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32538,1125.0,15.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32539,1125.0,15.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32540,1125.0,15.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32541,1125.0,15.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32542,1125.0,15.0,405.0,10171.127,0.0,0.0,-49838.522300000004,45.0
32543,1125.0,45.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32544,1125.0,45.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32545,1125.0,45.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32546,1125.0,45.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32547,1125.0,45.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32548,1125.0,45.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32549,1125.0,45.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32550,1125.0,45.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32551,1125.0,45.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32552,1125.0,45.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32553,1125.0,45.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32554,1125.0,45.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32555,1125.0,45.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32556,1125.0,45.0,405.0,6712.967,0.0,0.0,-32893.5383,45.0
32557,1125.0,75.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32558,1125.0,75.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32559,1125.0,75.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32560,1125.0,75.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32561,1125.0,75.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32562,1125.0,75.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32563,1125.0,75.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32564,1125.0,75.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32565,1125.0,75.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32566,1125.0,75.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32567,1125.0,75.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32568,1125.0,75.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32569,1125.0,75.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32570,1125.0,75.0,405.0,5281.105,0.0,0.0,-25877.4145,45.0
32571,1125.0,105.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32572,1125.0,105.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32573,1125.0,105.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32574,1125.0,105.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32575,1125.0,105.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32576,1125.0,105.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32577,1125.0,105.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32578,1125.0,105.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32579,1125.0,105.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32580,1125.0,105.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32581,1125.0,105.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32582,1125.0,105.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32583,1125.0,105.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32584,1125.0,105.0,405.0,5871.605,0.0,0.0,-28770.864499999996,45.0
32585,1125.0,135.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32586,1125.0,135.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32587,1125.0,135.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32588,1125.0,135.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32589,1125.0,135.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32590,1125.0,135.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32591,1125.0,135.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32592,1125.0,135.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32593,1125.0,135.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32594,1125.0,135.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32595,1125.0,135.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32596,1125.0,135.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32597,1125.0,135.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32598,1125.0,135.0,405.0,8738.235,0.0,0.0,-42817.351500000004,45.0
32599,1125.0,165.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32600,1125.0,165.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32601,1125.0,165.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32602,1125.0,165.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32603,1125.0,165.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32604,1125.0,165.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32605,1125.0,165.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32606,1125.0,165.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32607,1125.0,165.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32608,1125.0,165.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32609,1125.0,165.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32610,1125.0,165.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32611,1125.0,165.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32612,1125.0,165.0,405.0,12406.746,0.0,0.0,-60793.0554,45.0
32613,1125.0,195.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32614,1125.0,195.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32615,1125.0,195.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32616,1125.0,195.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32617,1125.0,195.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32618,1125.0,195.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32619,1125.0,195.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32620,1125.0,195.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32621,1125.0,195.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32622,1125.0,195.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32623,1125.0,195.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32624,1125.0,195.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32625,1125.0,195.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32626,1125.0,195.0,405.0,14278.58,0.0,0.0,-69965.042,45.0
32627,1125.0,225.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32628,1125.0,225.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32629,1125.0,225.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32630,1125.0,225.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32631,1125.0,225.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32632,1125.0,225.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32633,1125.0,225.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32634,1125.0,225.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32635,1125.0,225.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32636,1125.0,225.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32637,1125.0,225.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32638,1125.0,225.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32639,1125.0,225.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32640,1125.0,225.0,405.0,13527.13,0.0,0.0,-66282.93699999999,45.0
32641,1125.0,255.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32642,1125.0,255.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32643,1125.0,255.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32644,1125.0,255.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32645,1125.0,255.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32646,1125.0,255.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32647,1125.0,255.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32648,1125.0,255.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32649,1125.0,255.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32650,1125.0,255.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32651,1125.0,255.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32652,1125.0,255.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32653,1125.0,255.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32654,1125.0,255.0,405.0,11290.955,0.0,0.0,-55325.6795,45.0
32655,1125.0,285.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32656,1125.0,285.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32657,1125.0,285.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32658,1125.0,285.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32659,1125.0,285.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32660,1125.0,285.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32661,1125.0,285.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32662,1125.0,285.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32663,1125.0,285.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32664,1125.0,285.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32665,1125.0,285.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32666,1125.0,285.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32667,1125.0,285.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32668,1125.0,285.0,405.0,8598.518,0.0,0.0,-42132.7382,45.0
32669,1125.0,315.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32670,1125.0,315.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32671,1125.0,315.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32672,1125.0,315.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32673,1125.0,315.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32674,1125.0,315.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32675,1125.0,315.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32676,1125.0,315.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32677,1125.0,315.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32678,1125.0,315.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32679,1125.0,315.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32680,1125.0,315.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32681,1125.0,315.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
32682,1125.0,315.0,405.0,4010.696,0.0,0.0,-19652.4104,45.0
32683,1125.0,345.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
32684,1125.0,345.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
32685,1125.0,345.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
32686,1125.0,345.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
32687,1125.0,345.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
32688,1125.0,345.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
32689,1125.0,345.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
32690,1125.0,345.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
32691,1125.0,345.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
32692,1125.0,345.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
32693,1125.0,345.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
32694,1125.0,345.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
32695,1125.0,345.0,375.0,61189.575,0.0,0.0,-299828.9175,45.0
32696,1125.0,345.0,405.0,1420.212,0.0,0.0,-6959.0388,45.0
32697,1125.0,375.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
